eigenvalues
8.874630180420343
4.228955710443399
1.281050275122759
0.8182528467085973
0.4382868645638243
0.18396174888362166
0.11162411583677476
0.05201319999239004
0.008260260722208668
0.001453889929644396
0.0010541887003514677
0.0002939829380381678
0.00014879456606672412
1.0010266859298254e-05
1.7847917533348468e-06
2.1461133742789217e-06
